,PROPERTY TYPE,ADDRESS,LOCATION,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,DAYS ON MARKET,HOA/MONTH,URL
135,Single Family Residential 2018,11837 44th Ave S Tukwila WA 98178,Seattle,399900.0,3,1,107,13939,101.0,274.,http://www.redfin.com/WA/Tukwila/11837-44th-Ave-S-98178/home/188305
136,Townhouse 2018,5923 California Ave SW Unit A Seattle WA 98136,West Seattle,549000.0,3,1.75,132,1027,2.0,274.,http://www.redfin.com/WA/Seattle/5923-California-Ave-SW-98136/unit-A/home/144403307
137,Townhouse 2018,5431 California Ave SW Unit A Seattle WA 98136,Seaview,649950.0,1,2,136,632,3.0,69.0,http://www.redfin.com/WA/Seattle/5431-California-Ave-SW-98136/unit-A/home/112863672
138,Single Family Residential 2018,3951 SW Holden St Seattle WA 98136,Gatewood,962000.0,4,2.5,219,4590,3.0,274.,http://www.redfin.com/WA/Seattle/3951-SW-Holden-St-98136/home/468661
139,Condo/Co-op 2018,5000 California Ave SW #406 Seattle WA 98136,Alaska Junction,410000.0,1,1,992,96799,3.0,422.,http://www.redfin.com/WA/Seattle/5000-California-Ave-SW-98136/unit-406/home/27595
140,Single Family Residential 2018,4418 SW Graham ST Seattle WA 98136,Seaview,495000.0,1,1,670,6000,3.0,274.,http://www.redfin.com/WA/Seattle/4418-SW-Graham-St-98136/home/154256
141,Single Family Residential 2018,4801 Beach Dr SW Seattle WA 98116,Beach Drive,2495000.0,3,3.25,340,15224,4.0,274.,http://www.redfin.com/WA/Seattle/4801-Beach-Dr-SW-98116/home/152621
142,Single Family Residential 2018,4519 SW Graham St Seattle WA 98136,West Seattle,524995.0,2,1,920,6000,4.0,274.,http://www.redfin.com/WA/Seattle/4519-SW-Graham-St-98136/home/154352
143,Single Family Residential 2018,8802 42nd Ave SW Seattle WA 98136,Fauntleroy,735000.0,3,1.75,204,6000,4.0,274.,http://www.redfin.com/WA/Seattle/8802-42nd-Ave-SW-98136/home/158706
144,Single Family Residential 2018,5431 46 Ave SW Seattle WA 98136,Alaska Junction,699000.0,3,1.75,204,4800,4.0,274.,http://www.redfin.com/WA/Seattle/5431-46th-Ave-SW-98136/home/154742
145,Single Family Residential 2018,8602 Fauntleroy Wy SW Seattle WA 98136,Lincoln Park,995000.0,3,1.75,282,5600,4.0,274.,http://www.redfin.com/WA/Seattle/8602-Fauntleroy-Way-SW-98136/home/157572
146,Single Family Residential 2018,7716 45th Ave SW Seattle WA 98136,Lincoln Park,950000.0,3,2.25,280,9000,4.0,274.,http://www.redfin.com/WA/Seattle/7716-45th-Ave-SW-98136/home/156509
147,Single Family Residential 2018,7558 46th Ave SW Seattle WA 98136,Lincoln Park,850000.0,5,1.75,191,5760,4.0,274.,http://www.redfin.com/WA/Seattle/7558-46th-Ave-SW-98136/home/158692
148,Single Family Residential 2018,3916 SW Kenyon St Seattle WA 98136,Gatewood,549950.0,3,2,117,5100,5.0,274.,http://www.redfin.com/WA/Seattle/3916-SW-Kenyon-St-98136/home/468697
149,Single Family Residential 2018,4327 SW Trenton St Seattle WA 98136,Fauntleroy,825000.0,3,2.5,227,6000,5.0,274.,http://www.redfin.com/WA/Seattle/4327-SW-Trenton-St-98136/home/156520
150,Single Family Residential 2018,9052 39th Ave SW Seattle WA 98136,Fauntleroy,1249000.0,4,3,226,6400,6.0,274.,http://www.redfin.com/WA/Seattle/9052-39th-Ave-SW-98136/home/156950
151,Condo/Co-op 2018,6960 California Ave SW Unit A207 Seattle WA 98136,Gatewood,399900.0,2,0.75,895,96799,6.0,436.,http://www.redfin.com/WA/Seattle/6960-California-Ave-SW-98136/unit-A207/home/12537026
152,Single Family Residential 2018,4809 SW Juneau St Seattle WA 98136,Seaview,699950.0,3,1,200,5642,6.0,274.,http://www.redfin.com/WA/Seattle/4809-SW-Juneau-St-98136/home/152564
153,Single Family Residential 2018,6010 41st Ave SW Seattle WA 98136,Seaview,690000.0,3,2,190,6250,10.0,274.,http://www.redfin.com/WA/Seattle/6010-41st-Ave-SW-98136/home/470898
154,Condo/Co-op 2018,6547 42nd Ave SW #202 Seattle WA 98136,Gatewood,315000.0,1,1,425,96799,12.0,372.,http://www.redfin.com/WA/Seattle/6547-42nd-Ave-SW-98136/unit-202/home/21882377
155,Multi-Family (2-4 Unit) 2018,7063 Lincoln Park Way SW Seattle WA 98136,Lincoln Park,1600000.0,6,5.5,414,6900,14.0,274.,http://www.redfin.com/WA/Seattle/7063-Lincoln-Park-Way-SW-98136/home/2098140
156,Single Family Residential 2018,7503 44th Ave SW Seattle WA 98136,Gatewood,1150000.0,3,3.75,305,7200,18.0,274.,http://www.redfin.com/WA/Seattle/7503-44th-Ave-SW-98136/home/156773
157,Single Family Residential 2018,7344 40th Ave SW Seattle WA 98136,Gatewood,1075000.0,4,2.75,306,10457,18.0,274.,http://www.redfin.com/WA/Seattle/7344-40th-Ave-SW-98136/home/470018
158,Single Family Residential 2018,5903 38th Ave SW Seattle WA 98126,Fairmount,625000.0,3,1,208,6550,18.0,274.,http://www.redfin.com/WA/Seattle/5903-38th-Ave-SW-98126/home/471740
159,Single Family Residential 2018,4000 SW Myrtle Seattle WA 98136,Gatewood,1100000.0,4,2.5,313,10391,19.0,274.,http://www.redfin.com/WA/Seattle/4000-SW-Myrtle-St-98136/home/470254
160,Single Family Residential 2018,6422 49th Ave SW Seattle WA 98136,Seaview,749950.0,4,1.75,202,7350,25.0,274.,http://www.redfin.com/WA/Seattle/6422-49th-Ave-SW-98136/home/152325
161,Single Family Residential 2018,4402 SW Juneau St Seattle WA 98136,Seaview,550000.0,1,1.5,123,3100,25.0,274.,http://www.redfin.com/WA/Seattle/4402-SW-Juneau-St-98136/home/154483
162,Townhouse 2018,5906 Fauntleroy Wy SW Seattle WA 98136,West Seattle,714999.0,3,2.5,140,854,25.0,274.,http://www.redfin.com/WA/Seattle/5906-Fauntleroy-Way-SW-98136/home/144466690
163,Townhouse 2018,5908 Fauntleroy Wy SW Seattle WA 98136,West Seattle,649999.0,3,2.5,133,979,31.0,274.,http://www.redfin.com/WA/Seattle/5912-Fauntleroy-Way-SW-98136/home/22092492
164,Single Family Residential 2018,6037 Beach Dr SW Seattle WA 98136,Beach Drive,2850000.0,3,3.25,389,24392,33.0,274.,http://www.redfin.com/WA/Seattle/6037-Beach-Dr-SW-98136/home/153848
165,Single Family Residential 2018,4117 SW Austin St Seattle WA 98136,Gatewood,737000.0,4,1.75,234,7142,39.0,274.,http://www.redfin.com/WA/Seattle/4117-SW-Austin-St-98136/home/469813
166,Single Family Residential 2018,9635 48th Ave SW Seattle WA 98136,Fauntleroy,1950000.0,4,3,396,13369,39.0,274.,http://www.redfin.com/WA/Seattle/9635-48th-Ave-SW-98136/home/156545
167,Townhouse 2018,3914 SW Graham St Seattle WA 98136,Fauntleroy,489000.0,2,1,970,3279,82.0,274.,http://www.redfin.com/WA/Seattle/3914-SW-Graham-St-98136/unit-LOT-G/home/12303878
168,Single Family Residential 2018,1655 273rd Place SE Sammamish WA 98075,Trossachs,1239500.0,5,4,338,8660,3.0,55.0,http://www.redfin.com/WA/Sammamish/1655-273rd-Pl-SE-98075/home/39902876
169,Single Family Residential 2018,24223 SE 24th St Sammamish WA 98075,Sammamish,785000.0,4,2.75,235,18750,3.0,274.,http://www.redfin.com/WA/Sammamish/24223-SE-24th-St-98075/home/436363
170,Single Family Residential 2018,27261 SE 13th St Sammamish WA 98075,Trossachs,1248000.0,4,3.5,372,7438,3.0,55.0,http://www.redfin.com/WA/Sammamish/27261-SE-13th-St-98075/home/39902856
171,Single Family Residential 2018,1419 242nd Place SE Sammamish WA 98075,Sammamish,855000.0,4,2.5,189,4338,4.0,274.,http://www.redfin.com/WA/Sammamish/1419-242nd-Pl-SE-98075/home/435508
172,Condo/Co-op 2018,4311 Issaquah-Pine Lake Rd SE #1104 Sammamish WA 98075,Sammamish,478950.0,2,1.75,121,730176,4.0,370.,http://www.redfin.com/WA/Sammamish/4311-Issaquah-Pine-Lake-Rd-SE-98075/unit-1104/home/145695459
173,Single Family Residential 2018,22609 SE 32nd St Sammamish WA 98075,Pine Lake,1325000.0,4,3.5,347,9100,4.0,8.0,http://www.redfin.com/WA/Sammamish/22609-SE-32nd-St-98075/home/12318096
174,Single Family Residential 2018,19512 SE 24th Place Sammamish WA 98075,Sammamish,1549000.0,4,3.5,443,29034,4.0,25.0,http://www.redfin.com/WA/Sammamish/19512-SE-24th-Pl-98075/home/268443
175,Single Family Residential 2018,25102 SE 30th St Sammamish WA 98075,Beaver Lake,695000.0,3,1.75,144,28516,4.0,274.,http://www.redfin.com/WA/Sammamish/25102-SE-30th-St-98075/home/434018
176,Single Family Residential 2018,2850 216th Ave SE Sammamish WA 98075,Pine Lake,680000.0,4,2.5,233,15169,4.0,274.,http://www.redfin.com/WA/Sammamish/2850-216th-Ave-SE-98075/home/435799
177,Single Family Residential 2018,1407 241st Place SE Sammamish WA 98075,Sammamish,1025888.0,5,3,329,6175,4.0,33.0,http://www.redfin.com/WA/Sammamish/1407-241st-Pl-SE-98075/home/434118
178,Single Family Residential 2018,21442 SE 35 Wy Sammamish WA 98075,Pine Lake,950000.0,3,2.5,250,8680,4.0,20.0,http://www.redfin.com/WA/Sammamish/21442-SE-35th-Way-98075/home/434220
179,Single Family Residential 2018,22718 SE 12th Place Sammamish WA 98075,Redford Ranch,950000.0,4,2.5,276,4640,4.0,50.0,http://www.redfin.com/WA/Sammamish/22718-SE-12th-Pl-98075/home/433430
180,Single Family Residential 2018,22777 SE 27TH St Sammamish WA 98075,Sammamish,925000.0,4,2.75,290,6690,4.0,274.,http://www.redfin.com/WA/Sammamish/22777-SE-27th-St-98075/home/435309
181,Single Family Residential 2018,4107 205th Ave SE Sammamish WA 98075,Sammamish,1314800.0,4,3.25,397,16538,4.0,35.0,http://www.redfin.com/WA/Sammamish/4107-205th-Ave-SE-98075/home/267917
182,Condo/Co-op 2018,4325 Issaquah Pine Lake Rd SE #704 Sammamish WA 98075,Plateau,400000.0,1,1,903,730176,4.0,275.,http://www.redfin.com/WA/Sammamish/4325-Issaquah-Pine-Lake-Rd-SE-98075/unit-704/home/11280
183,Single Family Residential 2018,23218 SE 34th Place Sammamish WA 98075,Sammamish,990000.0,4,3.25,324,7952,4.0,73.0,http://www.redfin.com/WA/Sammamish/23218-SE-34th-Pl-98075/home/22391734
184,Single Family Residential 2018,23019 SE 13th Place Sammamish WA 98075,Sammamish,827000.0,4,2.5,184,2940,4.0,45.0,http://www.redfin.com/WA/Sammamish/23019-SE-13th-Pl-98075/home/435049
185,Single Family Residential 2018,2023 211th Place SE Sammamish WA 98075,Pine Lake,1385000.0,4,3.5,370,6000,4.0,84.0,http://www.redfin.com/WA/Sammamish/2023-211th-Pl-SE-98075/home/12303975
186,Single Family Residential 2018,21606 SE 32nd Place Sammamish WA 98075,Pine Lake,1188000.0,5,3.25,321,17179,5.0,274.,http://www.redfin.com/WA/Sammamish/21606-SE-32nd-Pl-98075/home/434228
187,Single Family Residential 2018,1768 W Beaver Lake Dr SE Sammamish WA 98075,Beaver Lake,760000.0,3,1.75,137,15429,10.0,274.,http://www.redfin.com/WA/Sammamish/1768-W-Beaver-Lake-Dr-SE-98075/home/434309
188,Single Family Residential 2018,1724 251st Place SE Sammamish WA 98075,Sammamish,845000.0,4,2.5,255,5450,11.0,50.0,http://www.redfin.com/WA/Sammamish/1724-251st-Pl-SE-98075/home/2067951
189,Single Family Residential 2018,19840 SE 29th St Sammamish WA 98075,East Lake Sammamish,1380000.0,4,3.75,364,20000,11.0,100.,http://www.redfin.com/WA/Sammamish/19840-SE-29th-St-98075/home/269275
190,Single Family Residential 2018,4409 229th Place SE Sammamish WA 98075,Sammamish,1399000.0,4,3.25,445,11354,11.0,30.0,http://www.redfin.com/WA/Sammamish/4409-229th-Pl-SE-98075/home/268559
191,Single Family Residential 2018,19502 SE 16th St Sammamish WA 98075,Sammamish,1098000.0,3,2.5,257,39634,11.0,274.,http://www.redfin.com/WA/Sammamish/19502-SE-16th-St-98075/home/269070
192,Single Family Residential 2018,3403 207th Ave SE Sammamish WA 98075,Sammamish,1629800.0,3,3,370,35299,12.0,193.,http://www.redfin.com/WA/Sammamish/3403-207th-Ave-SE-98075/home/267994
193,Single Family Residential 2018,27719 SE 26th Wy Sammamish WA 98075,Aldarra,1324900.0,4,3.5,410,16647,17.0,96.0,http://www.redfin.com/WA/Sammamish/27719-SE-26th-Way-98075/home/439808
194,Single Family Residential 2018,919 274th Place SE Sammamish WA 98075,Trossachs,998000.0,4,3.5,308,5000,18.0,55.0,http://www.redfin.com/WA/Sammamish/919-274th-Pl-SE-98075/home/438817
195,Single Family Residential 2018,2527 234th Place SE Sammamish WA 98075,Pine Lake,1250000.0,5,2.75,347,24192,18.0,274.,http://www.redfin.com/WA/Sammamish/2527-234th-Ave-SE-98075/home/433623
196,Single Family Residential 2018,2717 204th Ave SE Sammamish WA 98075,Pine Lake,2449898.0,5,4,471,50348,18.0,274.,http://www.redfin.com/WA/Sammamish/2717-204th-Ave-SE-98075/home/145553175
197,Condo/Co-op 2018,4319 Issaquah Pine Lake Rd SE #901 Sammamish WA 98075,Sammamish,500000.0,2,2,121,730176,18.0,370.,http://www.redfin.com/WA/Sammamish/4319-Issaquah-Pine-Lake-Rd-SE-98075/unit-901/home/61741
198,Single Family Residential 2018,1022 271st Ave SE Sammamish WA 98075,Trossachs,1025000.0,5,2.75,288,7330,18.0,55.0,http://www.redfin.com/WA/Sammamish/1022-271st-Ave-SE-98075/home/437350
199,Single Family Residential 2018,2417 200th Ave SE Sammamish WA 98075,Sammamish,1598000.0,5,2.5,254,114563,19.0,274.,http://www.redfin.com/WA/Sammamish/2417-200th-Ave-SE-98075/home/267133
200,Single Family Residential 2018,3109 222nd Ct SE Sammamish WA 98075,Pine Lake,1195950.0,4,2.5,366,5973,20.0,33.0,http://www.redfin.com/WA/Sammamish/3109-222nd-Ct-SE-98075/home/2084385
201,Single Family Residential 2018,23544 SE 36th CT Sammamish WA 98075,Sammamish,1210000.0,4,2.75,273,5021,24.0,115.,http://www.redfin.com/WA/Sammamish/23544-SE-36th-St-98075/home/145525812
202,Single Family Residential 2018,27155 SE 27th St Sammamish WA 98075,Trossachs,1114900.0,4,2.5,315,10196,24.0,55.0,http://www.redfin.com/WA/Sammamish/27155-SE-27th-St-98075/home/438996
203,Single Family Residential 2018,1113 273rd Place SE Sammamish WA 98075,Trossachs,1050000.0,3,3.5,318,7540,25.0,55.0,http://www.redfin.com/WA/Sammamish/1113-273rd-Pl-SE-98075/home/439094
204,Single Family Residential 2018,22223 SE 20th St Sammamish WA 98075,Pine Lake,1750000.0,4,3,249,25550,25.0,274.,http://www.redfin.com/WA/Sammamish/22223-SE-20th-St-98075/home/434312
205,Single Family Residential 2018,3110 220th Place SE Sammamish WA 98075,Pine Lake,868000.0,3,1.75,239,16023,25.0,274.,http://www.redfin.com/WA/Issaquah/3110-220th-Pl-SE-98075/home/434411
206,Single Family Residential 2018,3872 201st Ct SE Sammamish WA 98075,Sammamish,1375000.0,5,3.5,377,6786,26.0,124.,http://www.redfin.com/WA/Sammamish/3872-201st-Ct-SE-98075/home/50269579
207,Single Family Residential 2018,2202 273rd Ct SE Sammamish WA 98075,Trossachs,998800.0,3,2.5,272,9871,31.0,55.0,http://www.redfin.com/WA/Sammamish/2202-273rd-Ct-SE-98075/home/440047
208,Single Family Residential 2018,26618 SE 9th Wy Sammamish WA 98075,Trossachs,1565000.0,5,4.5,406,9410,32.0,55.0,http://www.redfin.com/WA/Sammamish/26618-SE-9th-Way-98075/home/101611044
209,Single Family Residential 2018,1205 235th Place SE Sammamish WA 98075,Sammamish,1328300.0,4,3.25,370,18659,32.0,30.0,http://www.redfin.com/WA/Sammamish/1205-235th-Pl-SE-98075/home/8186521
210,Single Family Residential 2018,3202 226th Ave SE Sammamish WA 98075,Pine Lake,1450000.0,4,3.25,389,7196,32.0,274.,http://www.redfin.com/WA/Sammamish/3202-226th-Ave-SE-98075/home/12304357
211,Single Family Residential 2018,27707 SE 26th Wy Sammamish WA 98075,Aldarra,1499500.0,4,3.25,445,20752,32.0,96.0,http://www.redfin.com/WA/Sammamish/27707-SE-26th-Way-98075/home/439957
212,Single Family Residential 2018,25847 SE 25th Wy Sammamish WA 98075,Beaver Lake,1249000.0,4,3.25,391,13218,35.0,274.,http://www.redfin.com/WA/Sammamish/25847-SE-25th-Way-98075/home/436462
213,Single Family Residential 2018,3124 262nd Ave SE Sammamish WA 98075,Sammamish,975000.0,4,2.5,275,29140,37.0,6.0,http://www.redfin.com/WA/Issaquah/3124-262nd-Ave-SE-98075/home/438816
214,Condo/Co-op 2018,4309 Issaquah Pine Lake Rd SE #102 Sammamish WA 98075,Sammamish,515000.0,2,1.75,124,96799,39.0,377.,http://www.redfin.com/WA/Issaquah/4309-Issaquah-Pine-Lake-Rd-SE-98075/unit-102/home/3768
215,Single Family Residential 2018,22715 SE 20th St Sammamish WA 98075,Pine Lake,1348000.0,5,2.75,380,11588,46.0,274.,http://www.redfin.com/WA/Sammamish/22715-SE-20th-St-98075/home/433765
216,Single Family Residential 2018,23546 SE 45th Place Lot 11 Sammamish WA 98075,Issaquah/Sammamish,1252600.0,5,3.25,357,5118,49.0,88.0,http://www.redfin.com/WA/Sammamish/23546-SE-45th-Ct-98075/unit-11/home/144453964
217,Single Family Residential 2018,24321 SE 30th St Sammamish WA 98075,Beaver Lake,1625000.0,6,4.5,445,41006,54.0,274.,http://www.redfin.com/WA/Sammamish/24321-SE-30th-St-98075/home/435255
218,Single Family Residential 2018,23526 SE 36th Ct Sammamish WA 98075,Sammamish,1115000.0,3,2.5,209,4975,59.0,115.,http://www.redfin.com/WA/Sammamish/23526-SE-36th-St-98075/home/145208993
219,Single Family Residential 2018,21275 SE 40th St Sammamish WA 98075,Sammamish,2388000.0,4,3.25,366,219629,70.0,274.,http://www.redfin.com/WA/Sammamish/21275-SE-40th-St-98075/home/269124
220,Single Family Residential 2018,23580 235th Place SE Lot 13 Sammamish WA 98075,Issaquah/Sammamish,1142300.0,4,2.75,300,5519,79.0,88.0,http://www.redfin.com/WA/Sammamish/23580-235th-Pl-SE-98075/unit-13/home/145037569
221,Single Family Residential 2018,1026 Lancaster Wy SE Sammamish WA 98075,Plateau,1650000.0,4,3.5,510,79279,80.0,33.0,http://www.redfin.com/WA/Sammamish/1026-Lancaster-Way-SE-98075/home/435939
222,Single Family Residential 2018,3346 234th Place SE Sammamish WA 98029,Sammamish,1351900.0,5,4,351,5373,84.0,76.0,http://www.redfin.com/WA/Sammamish/3346-234th-Ct-SE-98075/home/144279123
223,Single Family Residential 2018,26664 SE 9th Wy Sammamish WA 98075,Trossachs,1376000.0,5,4,353,5843,88.0,55.0,http://www.redfin.com/WA/Sammamish/26664-SE-9th-Way-98075/home/101611179
224,Single Family Residential 2018,3451 223rd Ave SE Sammamish WA 98075,Sammamish,1449950.0,4,3.5,402,6441,94.0,100.,http://www.redfin.com/WA/Sammamish/3451-223rd-Ave-SE-98075/home/113179217
225,Single Family Residential 2018,1437 241st Ave NE Lot 75 Sammamish WA 98074,Sammamish,1247995.0,6,4,362,4050,102.0,80.0,http://www.redfin.com/WA/Sammamish/1437-241st-Ave-SE-98075/unit-75/home/144835450
226,Single Family Residential 2018,2320 246th Ave SE Lot 2 Sammamish WA 98075,Issaquah/Sammamish,1399950.0,5,4.25,420,6000,108.0,274.,http://www.redfin.com/WA/Sammamish/2320-246th-Ave-SE-98075/unit-2/home/144800661
227,Single Family Residential 2018,2310 246th Ave SE Lot 1 Sammamish WA 98075,Issaquah/Sammamish,1329950.0,5,3.75,387,6000,108.0,274.,http://www.redfin.com/WA/Sammamish/2310-246th-Ave-SE-98075/unit-1/home/144800626
228,Single Family Residential 2018,24746 SE 17th Place #9 Sammamish WA 98075,Beaver Lake,1045990.0,5,3.25,320,4557,113.0,125.,http://www.redfin.com/WA/Sammamish/24746-SE-17th-Pl-98075/unit-9/home/144785131
229,Single Family Residential 2018,24746 SE 17th Place #4 Sammamish WA 98075,Beaver Lake,1001990.0,5,3.5,308,5374,113.0,125.,http://www.redfin.com/WA/Sammamish/24746-SE-17th-Pl-98075/unit-4/home/144784887
230,Single Family Residential 2018,3925 E Lake Sammamish Pkwy Sammamish WA 98075,East Lake Sammamish,3988000.0,5,3.75,430,5891,118.0,274.,http://www.redfin.com/WA/Sammamish/3925-E-Lake-Sammamish-Pkwy-SE-98075/home/113892822
231,Single Family Residential 2018,3382 234th Place SE Sammamish WA 98029,Sammamish,1386900.0,5,4,399,6180,119.0,76.0,http://www.redfin.com/WA/Sammamish/3382-234th-Ct-SE-98075/home/142966590
232,Single Family Residential 2018,24216 SE 30th St Lot 3 Sammamish WA 98075,Beaver Lake,1649950.0,5,3.75,422,16000,122.0,274.,http://www.redfin.com/WA/Sammamish/24216-SE-30th-St-98075/home/144726604
233,Single Family Residential 2018,24210 SE 30th St Lot 2 Sammamish WA 98075,Beaver Lake,1589950.0,5,4.25,395,16000,122.0,274.,http://www.redfin.com/WA/Sammamish/24210-SE-30th-St-98075/unit-2/home/144725814
234,Single Family Residential 2018,19641 SE 24th Wy Sammamish WA 98075,East Lake Sammamish,1249900.0,2,2,149,131115,128.0,274.,http://www.redfin.com/WA/Sammamish/19641-SE-24th-Way-98075/home/269373
235,Single Family Residential 2018,3532 207th Ave SE Sammamish WA 98075,Sammamish,6500000.0,5,4.75,875,35299,138.0,274.,http://www.redfin.com/WA/Issaquah/3532-207th-Ave-SE-98075/home/267662
236,Single Family Residential 2018,2927 E Lake Sammamish Pkwy SE Sammamish WA 98075,East Lake Sammamish,1098000.0,0,2.56,870,4507,168.0,274.,http://www.redfin.com/WA/Sammamish/2927-E-Lake-Sammamish-Pkwy-SE-98075/home/322489
237,Single Family Residential 2018,1922 202nd Place SE Sammamish WA 98075,Sammamish,1799950.0,4,4,501,78408,186.0,274.,http://www.redfin.com/WA/Sammamish/1922-202nd-Pl-SE-98075/home/267461
238,Vacant Land 2018,4233 E Lake Sammamish Shore Lane SE Sammamish WA 98075,East Lake Sammamish,1800000.0,0,2.56,256,9170,326.0,274.,http://www.redfin.com/WA/Sammamish/4233-E-Lake-Sammamish-Shore-Ln-SE-98075/home/22500811
239,Single Family Residential 2018,22703 SE 18th St Sammamish WA 98075,Pine Lake,2050000.0,0,2.56,245,94525,367.0,274.,http://www.redfin.com/WA/Sammamish/22703-SE-18th-St-98075/home/436247
240,Single Family Residential 2018,3845 223rd Ave SE Sammamish WA 98075,Dalton Park,1652486.0,5,5,505,96799,26.0,274.,http://www.redfin.com/WA/Sammamish/3845-223rd-Ave-SE-98075/home/145497858
241,Single Family Residential 2018,3861 223rd Ave SE Sammamish WA 98075,Dalton Park,1619310.0,4,4,473,96799,26.0,274.,http://www.redfin.com/WA/Sammamish/3861-223rd-Ave-SE-98075/home/145497853
242,Single Family Residential 2018,4778 244th Ct SE Issaquah WA 98029,Cambridge,984990.0,5,3.5,303,96799,83.0,274.,http://www.redfin.com/WA/Issaquah/4778-244th-Pl-SE-98029/home/143457274
