,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE/SQUAREFT,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,DESC,LABEL
1709,1,,Condo/Co-op,626 4th Ave W #104,Seattle,WA,98119,395000.0,1,1.0,Queen Anne,553.0,9605.0,1996.0,12.0,714.0,396.0,Active,May-20-2018 02:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/WA/Seattle/626-4th-Ave-W-98119/unit-104/home/12091096,NWMLS,1284222,N,Y,47.6254301,-122.36158789999999,"Ideally located mere blocks to Seattle Center, downtown & everything lower Queen Anne has to offer! This stylish move-in ready unit features an open floor plan, beautiful slab granite counters, stainless steel appliances and bamboo floors. Other highlights include: in-unit washer dryer and parking spot in secured garage. Don’t miss fantastic city and Puget Sound views from roof top deck. No rental cap!",0
1710,1,,Townhouse,2825 3rd Ave W,Seattle,WA,98119,799000.0,3,1.75,Queen Anne,1444.0,1123.0,2018.0,1.0,553.0,,Active,,,http://www.redfin.com/WA/Seattle/2825-3rd-Ave-W-98119/home/145652201,NWMLS,1288630,N,Y,47.6453154,-122.3611845,"Sleek modern home in coveted Queen Anne! High end features throughout. Entry level with garage, bedroom/office, and full bath. Main level features gas FP w/ reclaimed wood mantel, & Oak hardwood floors throughout. Kitchen w/ Belmont cabinets, quartz countertops, and GE SS appliances. Third level with 2 bedrooms and tiled full bath. Recessed lighting and mini-split heat and A/C. Look over park from rooftop deck. Just blocks from popular Queen Anne Ave, Shops, and Restaurants. Appt to view.",0
1711,1,,Condo/Co-op,220 W Olympic Place #108,Seattle,WA,98119,289000.0,1,1.0,Queen Anne,540.0,12800.0,1929.0,1.0,535.0,431.0,Active,May-15-2018 12:00 PM,May-15-2018 02:00 PM,http://www.redfin.com/WA/Seattle/220-W-Olympic-Pl-98119/unit-108/home/12478516,NWMLS,1289444,N,Y,47.6269932,-122.3601634,"Sweet, quiet ""nest"" in charming 1920's brick Co-op building. Most period details intact incl Mahogany doors & trim, cove ceilings, pretty hrdwds and vintage tile. Updated kitchen w/ granite & SS & newer range. Corner, end unit feels very private! PRIME lower QA location (Walkscore 94). Met Market, Sea Center, plethora of great eateries, SIFF and excellent METRO nearby. HOD's $413 incl RE taxes, wsg, heat and bldg maintenance. Bike storage, storage locker and laundry in bldg. OWNER OCC ONLY",0
1712,1,,Single Family Residential,432 W McGraw Place,Seattle,WA,98119,750000.0,2,1.75,Queen Anne,800.0,2960.0,1919.0,1.0,938.0,,Active,May-15-2018 11:00 AM,May-15-2018 01:00 PM,http://www.redfin.com/WA/Seattle/432-W-McGraw-Pl-98119/home/129625,NWMLS,1288167,N,Y,47.6411967,-122.3630416,"Love it or Level it! Situated on the landmark Queen Anne Blvd; blocks from the best shops, eats, schools, & transit on the hill. An adorable bungalow with original 1919 charm or possibilities to build new. Pet-friendly yard & off-street parking. Schematic design provided by Sheri Olson Architecture for a 3,000 sqft, 3+ bed, 2 car garage home available (buyer to verify). A tiny home for big dreams!",0
1713,1,,Single Family Residential,3209 Conkling Place W,Seattle,WA,98119,990000.0,4,2.25,Queen Anne,2569.0,6460.0,1950.0,1.0,385.0,,Active,May-15-2018 11:00 AM,May-15-2018 01:00 PM,http://www.redfin.com/WA/Seattle/3209-Conkling-Pl-W-98119/home/130383,NWMLS,1288311,N,Y,47.648065100000004,-122.3685361,"This in-city refuge feels more like the suburbs. This home has been extremely well cared for by the current owners. Newer roof, gutter and downspouts, HVAC, kitchen appliances and the eves and wood exterior have been painted. 3 bedrooms and 1.5 bathrooms up with a lovely kitchen that opens onto a den with large bay windows that capture the back yard which is a verdant surprise & doubles the living space most of the year. Below is a great room, bdrm, new 3/4 bth, laundry & lots of storage.",0
1714,1,,Townhouse,426 W Barrett St,Seattle,WA,98119,875000.0,2,2.0,Queen Anne,1202.0,833.0,2018.0,3.0,728.0,15.0,Active,,,http://www.redfin.com/WA/Seattle/426-W-Barrett-St-98119/home/145642136,NWMLS,1291369,N,Y,47.6467889,-122.3631307,"Gprojects w/ Workshop AD presents a family of new homes thoughtfully nestled into Queen Anne. This single family house is uniquely designed w/ dramatic spaces, high ceilings, & flooded w/ natural light. Ductless mini-splits provide efficient heating & cooling. Stunning chef inspired kitchens perfect for entertaining. Triple pane windows & superior insulation. One parking stall in shared underground garage. Enjoy views from private rooftop deck off master bedroom. Highest quality finish work!",0
1715,1,,Townhouse,1015 W Crockett St,Seattle,WA,98119,980000.0,2,2.25,Queen Anne,1455.0,1032.0,2017.0,3.0,674.0,,Active,May-15-2018 11:30 AM,May-15-2018 01:30 PM,http://www.redfin.com/WA/Seattle/1015-W-Crockett-St-98119/home/112941816,NWMLS,1290945,N,Y,47.637640000000005,-122.37113400000001,"A MUST SEE! This gorgeous townhome located on the upper W. slope of QA & overlookng the golf course, has commanding views of Puget Sound from Elliott Bay to Shilshole. 1/2 blk from bus. Bright & airy w/ 9'+ ceilings. Kitchen has custom cabs & the 1 car attached garage has 220V + hanging rack perfect for your SUP/Kayak. Flex space on upper floor, has custom built cabs, but could easily be converted into office or workout space. Wine fridge in pics goes w/ seller & new matching cab will be in 5/17.",0
1716,1,,Townhouse,2819 3rd Ave W,Seattle,WA,98119,869950.0,2,2.5,Queen Anne,1650.0,2119.0,2018.0,4.0,527.0,,Active,,,http://www.redfin.com/WA/Seattle/2819-3rd-Ave-W-98119/home/145631890,NWMLS,1271647,N,Y,47.6452999,-122.3611844,"Sleek modern home in coveted Queen Anne! High end features thruout. Barn door to lower level bed w/ full bath. Main level features gas FP, large windows w/ natural light, & hardwood floors. Kitchen w/ Belmont cabinets, quartz countertops, and GE SS appliances. Full Master Suite w/ gas fireplace, tons of closet space, & tiled master bath. Recessed lighting & mini-split heat/AC. Electric Car Charger in carport. Look over park from rooftop deck. Near popular Queen Anne Ave, Shops, and Restaurants.",0
1717,1,,Townhouse,2821 3rd Ave W,Seattle,WA,98119,869950.0,3,2.0,Queen Anne,1675.0,2119.0,2018.0,4.0,519.0,,Active,,,http://www.redfin.com/WA/Seattle/2821-3rd-Ave-W-98119/home/145631870,NWMLS,1271650,N,Y,47.6453051,-122.3611844,"Sleek modern home in coveted Queen Anne! High end features throughout. Lower level bedroom w/ full bath. Main level features gas FP, large windows, natural light, and Oak hardwood floors. Kitchen w/ Belmont cabinets, quartz countertops, and GE SS appliances. Third level with 2 bedrooms, tons of closet space, and tiled full bath. Recessed lighting and mini-split heat and A/C. Electric Car charger in carport. Look over park from rooftop deck. Near popular Queen Anne Ave, Shops, and Restaurants.",0
1718,1,,Single Family Residential,810 W Highland Dr,Seattle,WA,98119,1175000.0,3,1.75,Queen Anne,2920.0,3840.0,1906.0,4.0,402.0,,Active,May-15-2018 11:00 AM,May-15-2018 01:00 PM,http://www.redfin.com/WA/Seattle/810-W-Highland-Dr-98119/home/132283,NWMLS,1282166,N,Y,47.630098499999995,-122.3683095,"Nestled in a private, serene setting off a set of enchanting stairs lives this delightful Craftsman with endless views that will take your breath away. Walk thru the landscaped, lush yard to the house w/ large porch and enter into an open, main floor w/ hrdwds, large kitchen, dining, living and ¾ bath, perfect for entertaining. Upstairs: 3 beds, 2 extra large & full bath. Unfinished basement=endless opportunities. Leave the car in the garage and walk to schools, eats, drinks, parks, SLU & more!",0
1719,1,,Single Family Residential,2208 2nd Ave W,Seattle,WA,98119,1585000.0,4,2.0,Queen Anne,2910.0,5400.0,1906.0,4.0,545.0,,Active,May-15-2018 11:00 AM,May-15-2018 01:00 PM,http://www.redfin.com/WA/Seattle/2208-2nd-Ave-W-98119/home/134076,NWMLS,1282866,N,Y,47.6386896,-122.35927530000001,"Ideal top & center of the hill, set on large lot & kissed by the sun all day long. Fall in love w/ street appeal alone w/ large rocking chair front porch. Circ flr plan, liv rm w/ fp, fml din rm w/ Fr doors to huge back deck/gardens. Great rm/den, rare main flr mstr suite. Or perhaps mstr is one of 3 bdrms above. Rec rm w/ fab built-ins. Alley access w/ off st pkg + 2nd W is quiet w/ plenty of st prkg. Glistening hdwd flrs, new full tear off roof, exquisite & unique paned windows. This home has it all.",0
1720,1,,Condo/Co-op,2253 Gilman Dr W #302,Seattle,WA,98119,520000.0,2,1.75,Queen Anne,1048.0,36739.0,1980.0,4.0,496.0,560.0,Active,May-15-2018 11:00 AM,May-15-2018 01:00 PM,http://www.redfin.com/WA/Seattle/2253-Gilman-Dr-W-98119/unit-302/home/38728,NWMLS,1286894,N,Y,47.6398028,-122.37468829999999,"Queen Anne Western slope tranquil location! Gracious open concept with sunken living room, cozy wood fireplace. Enjoy sweeping 180 degree views of Elliott Bay, Cruise ship terminal, Olympics and Interbay Golf Course from your large deck, living areas & Mstr Bedroom. Master w/ ensuite bath. Custom closets throughout, W/ Dryer in unit, 2nd storage, secure garage parking. Outdoor pool, sauna club room + on-site manager. Quick to Whole Foods, pet care, wineries, coffee, major employers. Move-in ready!",0
1721,1,,Townhouse,1940 10th Ave W Unit B,Seattle,WA,98119,1020000.0,3,1.75,Queen Anne,1520.0,1386.0,2018.0,5.0,671.0,,Active,,,http://www.redfin.com/WA/Seattle/1940-10th-Ave-W-98119/unit-B/home/113996422,NWMLS,1290174,N,Y,47.6371664,-122.3700152,"Alto, a five home community representing the apex of location, design, quality and sustainability is here. Crafted by Isola Homes, Seattle’s premier builder of urban core communities, Alto IS location. Greet each day with top of the world views, stretch into functional and open floor plans while appreciating the thoughtful attention to the modern yet timeless details. The sun drenched rooftop deck begs for more than a house warming. Integrity. Function. Design. Photos are of similar model.",0
1722,1,,Single Family Residential,715 W Crockett St,Seattle,WA,98119,1250000.0,3,2.25,Queen Anne,2010.0,2385.0,1925.0,5.0,622.0,,Active,May-15-2018 11:00 AM,May-15-2018 12:30 PM,http://www.redfin.com/WA/Seattle/715-W-Crockett-St-98119/home/133514,NWMLS,1285643,N,Y,47.637626000000004,-122.3671275,"Who doesn't love West Queen Anne? The Sound and Mountain views, quiet streets, and walkability to Macrina and Ken's Market all make it a delicious place to live and this just-right Craftsman beauty is ideal. A full remodel has given it a gorgeous chef’s kitchen, system upgrades, lower lvl bdrm, family rm, bth, possible ADU. Upper 2 bdrm/1ba + office. Savor the summer days on your private, sundappled patio and garden. Leave your car at home in the garage and stroll everywhere you need to go.",0
1723,1,,Townhouse,302 W Raye St,Seattle,WA,98119,890000.0,3,3.0,Queen Anne,1680.0,1388.0,2009.0,7.0,530.0,,Active,,,http://www.redfin.com/WA/Seattle/302-W-Raye-St-98119/home/130976,NWMLS,1288052,N,Y,47.643409399999996,-122.36121979999999,"Spacious, modern, turn-key in Queen Anne! Open concept kitchen and living room, Tons of natural light from floor to ceiling windows, Radiant heat concrete floors. Two bedrooms upstairs both with EnSuite bathrooms. Lower level perfect for play or guest suite. Usable 1 car garage and plenty of street parking. Mins from Downtown Seattle, Amazon, Expedia, Facebook + close to exceptional schools. Easy Transit + Microsoft Connector.",0
1724,1,,Single Family Residential,1021 W McGraw St,Seattle,WA,98119,1985000.0,4,2.25,Queen Anne,4093.0,3510.0,1923.0,11.0,485.0,,Active,,,http://www.redfin.com/WA/Seattle/1021-W-McGraw-St-98119/home/132960,NWMLS,1285777,N,Y,47.6394393,-122.37129240000002,"New England Shake-style Dutch Colonial on corner lot w/ west views-Olympics, Puget Sound, cruise ships, W. Sea & Magnolia. Lovely millwork, hw floors. Lvrm w/ gas fp, sun room, frml dining. Kitchen w/ granite counters, eating bar, SS appls, adjacent mud rm w/ access to private patio. 3 spacious beds & full bath upstairs. 3rd flr master w/ private living area, bamboo floors, gas fp & French doors to view deck. Finished basement w/ laundry & storage. Blocks from parks, shops, grocery store, bakery & more!",0
1725,1,,Single Family Residential,3228 8th Ave W,Seattle,WA,98119,800000.0,3,1.75,Queen Anne,1320.0,4760.0,1939.0,11.0,606.0,,Active,,,http://www.redfin.com/WA/Seattle/3228-8th-Ave-W-98119/home/129268,NWMLS,1277390,N,Y,47.649392600000006,-122.36718119999999,"Sited on a sunny corner lot on Queen Anne's verdant north hillside, surrounded by high-quality homes and Japanese Maple trees. Period details inside preserve charm, from hardwood floors to the comforting fireplace. SW exposure floods the interior w/ natural light. 3BR, 2BA, great interior flow. Bonus room downstairs is a real plus. Pleasant outdoor deck/patio space is perfect for entertaining. Ultimate convenience in location: Fremont, QA shops, bus lines & an easy commute to SLU and downtown.",0
1726,1,,Single Family Residential,810 W Dravus St,Seattle,WA,98119,1695000.0,4,3.5,Queen Anne,3160.0,6301.0,2004.0,12.0,536.0,,Active,,,http://www.redfin.com/WA/Seattle/810-W-Dravus-St-98119/home/131165,NWMLS,1284674,N,Y,47.648599600000004,-122.36765700000001,"Quintessential NW Craftsman on Queen Anne w/ Rare 3/2 Up. Located near downtown, Fremont, or upper QA. Built in 2004, this home is all about it’s unique details and generous spaces. Entertaining is easy with it’s circular floor plan and smart design. Cozy living room w/ gas FP. Gourmet kitchen features slab granite, custom cabinetry, and SS appliances. Spa like Master w/ patio. Enjoy morning coffee or summer nights on the over sized front porch. Wonderful yard & outdoor living spaces. Welcome HOME!",0
1727,1,,Townhouse,3004 5th Ave W,Seattle,WA,98119,1399000.0,2,2.5,Queen Anne,2312.0,1954.0,2018.0,12.0,605.0,15.0,Active,,,http://www.redfin.com/WA/Seattle/3004-5th-Ave-W-98119/home/145554103,NWMLS,1285266,N,Y,47.646713,-122.36345619999999,"Gprojects w/ Workshop AD presents a family of new homes thoughtfully nestled into Queen Anne. This single family house is uniquely designed w/ dramatic spaces, high ceilings, & flooded w/ natural light. Ductless mini-splits provide efficient heating & cooling. Stunning chef inspired kitchen is perfect for entertaining. Triple pane windows & superior insulation. Homes range from 1,856 to 2,312 SF. One parking stall in shared garage. Enjoy views from private deck. Highest quality finish work!",0
1728,1,,Townhouse,1943 7th Ave W Unit B,Seattle,WA,98119,1379000.0,4,3.25,Queen Anne,2860.0,1790.0,2009.0,15.0,482.0,,Active,,,http://www.redfin.com/WA/Seattle/1943-7th-Ave-W-98119/unit-B/home/134961,NWMLS,1282550,N,Y,47.637181299999995,-122.3666357,"Awe-Inspiring Olympic Mountain & Puget Sound VIEW townhome located at the top of Queen Anne. NW Contemporary, urban-styled turn-key home. Light & bright. Great amenities include large center island w SS countertop, SS appliances, granite countertop, 4 burner gas range. The entire top floor is dedicated to the Master Suite accentuated by barreled ceilings & lanai. Master BA is sumptuous. Radiant heat, 10 ft. ceil. 2 car tandem garage. * NO HOA * Separate MIL/ADU last rented for $1750/month.",0
1729,1,,Townhouse,814 W Emerson St,Seattle,WA,98119,895000.0,4,3.0,Queen Anne,3497.0,8800.0,1987.0,15.0,256.0,250.0,Active,,,http://www.redfin.com/WA/Seattle/814-W-Emerson-St-98119/home/19666,NWMLS,1269782,N,Y,47.652132,-122.36850009999999,"Convenient & Comfortable QA Living! Prime NE QA location with proximity to SPU, Fremont, Ballard, S. Lake Union & Downtown. Take in the active Canal views!. This versatile, light-filled 3-level floor plan offers spacious living, kitchen open to family room, large master suite with easterly view & balcony. The in-unit elevator, lower-level apartment with private entrance & side yard + secure parking offer flexibility. Well-maintained & updated unit in an established three-unit complex.",0
1730,1,,Single Family Residential,1024 W Bothwell St,Seattle,WA,98119,1998000.0,4,2.5,Queen Anne,3279.0,3899.0,2018.0,18.0,609.0,,Active,,,http://www.redfin.com/WA/Seattle/1024-W-Bothwell-St-98119/home/144898967,NWMLS,1281853,N,Y,47.643639799999995,-122.3712544,"Don't miss this Amazing New Home! Just Reduced Price!! 4-27- Live in NEW, Modern Luxury. Rich Finishes, Sweeping Western Views. Enjoy being minutes from Downtown, yet you'll feel like miles away. Mins from Amazon, Facebook, Expedia and F5. Perched perfectly on the West slope of Queen Anne. SW light drenches all angles of the home, soaring ceilings, open floor plan is an entertainers dream. Sip and savor sunsets and mnts from your private balcony, equipped with gas, just add bbque! Move in now!",0
1731,1,,Single Family Residential,1620 8th Ave W,Seattle,WA,98119,2295000.0,3,2.5,Queen Anne,4030.0,5500.0,1922.0,22.0,569.0,,Active,,,http://www.redfin.com/WA/Seattle/1620-8th-Ave-W-98119/home/135197,NWMLS,1278669,N,Y,47.6342057,-122.36737649999999,"Graced w/ some of the PNW’s most coveted views, w/ ideal circular floor plan, perfect for today's lifestyle. Exquisitely crafted & lovingly maintained, you’ll fall in love upon the cobblestone patio/entry. Cheerful & generous living spaces greet you at every turn. Chef’s kitch, fml din rm opens to view decks, liv rm w/ bay window & fp, Great Rm/den off kitch. A master suite one only dreams of. Oversized gar+ pkg pads off alley. Highly desirable location for these spectacular views. You'll love it!",0
1732,1,,Single Family Residential,1938 11th Ave W,Seattle,WA,98119,3700000.0,7,7.0,Queen Anne,8129.0,9635.0,1909.0,24.0,455.0,,Active,,,http://www.redfin.com/WA/Seattle/1938-11th-Ave-W-98119/home/144108696,NWMLS,1278241,N,Y,47.637222799999996,-122.37131049999999,"Noble Ridge Construction is pleased to present this new stand alone home with 1900+ sft. Home is well appointed with style, function & modern design. Main level offers open floor plan with living, dining & kitchen area. 2nd level offers two bedrooms & 1 full bath while 3rd level accommodates a large master suite with walk in closet & added storage. The views from the roof top deck are amazing! Fabulous Madison Valley location. 2nd parking space available for purchase. Photos of similar model.",0
1733,1,,Single Family Residential,2901 11th Ave W,Seattle,WA,98119,1595000.0,4,2.75,Queen Anne,4140.0,4900.0,1927.0,25.0,385.0,,Active,,,http://www.redfin.com/WA/Seattle/2901-11th-Ave-W-98119/home/130202,NWMLS,1275647,N,Y,47.646041100000005,-122.37182630000001,"Huge price reduction!! All the charm of yesteryear with all the modern conveniences of today. The original character has been preserved & completely remodeled down to the studs, just completed. Open floor plan for today’s lifestyle. Panoramic view from Gas Works Park to downtown Seattle, including iconic Space Needle. Very convenient to downtown. Amazing master suite with 2 walk-in closets. Chef’s kitchen has large island, Wolf stove & Sub Zero refrigerator. Garage with extra off street parking.",0
1734,1,,Single Family Residential,1532 3rd Ave W,Seattle,WA,98119,2295000.0,6,3.75,Queen Anne,5300.0,4680.0,1907.0,26.0,433.0,,Active,,,http://www.redfin.com/WA/Seattle/1532-3rd-Ave-W-98119/home/134197,NWMLS,1274149,N,Y,47.6333501,-122.36071979999998,"Simply Stunning 2017 remodel of a Roland Terry Northwest Masterpiece overlooking Lake Washington & Cascade Mountains. Soaring ceilings, VG Fir paneling, open floor plan, limestone & oak floors. Calacatta Marble kitchen-family room w/ Miele, Sub-zero, & Wolf top-of-the line appliances. Four bedroom suites w/ luxurious finishes & baths, including tremendous master suite w/ 2 decks, Calacatta marble spa bath, extraordinary dressing room. New doors, windows, wiring, insulation. Private gardens",0
1735,1,,Other,624 W Ewing St #4,Seattle,WA,98119,299000.0,1,0.75,Queen Anne,333.0,408.0,1970.0,27.0,898.0,,Active,,,http://www.redfin.com/WA/Seattle/624-W-Ewing-St-98119/unit-4/home/145347952,NWMLS,1264864,N,Y,47.653017299999995,-122.365167,"Discover NEXUS by Burrard. The Final Presale Event is happening now – Sales Center closes June 30! $25,000 designer allowance for home personalization. Contemporary 2 & 3 bed flats and two-level SkyLofts from $1.25 to $3.5 million. Concierge, co-working, fitness center, dog run/lounge, media lounge & 41st floor Sky Club with exhibition kitchen, lounge, terrace, private dining and more. Renderings and photos of home typical. The excitement is building. Just 31 homes remain – occupancy Fall 2019!",0
1736,1,,Townhouse,2067 Gilman Dr W,Seattle,WA,98119,750000.0,2,2.5,Queen Anne,1090.0,1269.0,2013.0,33.0,688.0,,Active,,,http://www.redfin.com/WA/Seattle/2067-Gilman-Dr-W-98119/home/45464376,NWMLS,1272326,N,Y,47.638371500000005,-122.37317900000001,"LIVE ELEVATED in this stunning view penthouse located in Seattle's Financial Area. Modern design with dark hardwood floors, limestone accent entry, gas fireplace, soaking tub. Chef's kitchen with granite counter tops, separate wine fridge and Wolf & Sub-Zero stainless steel appliances. 12'5"" ceilings & panoramic views. Building amenities include: common patio w/ barbecue, lounge w/ open kitchenette, exercise room, 24/7 lobby attendant and dog walk area.",0
1737,1,,Vacant Land,3258 16th Ave W,Seattle,WA,98119,6000000.0,0,,Interbay,,12000.0,,39.0,,,Active,,,http://www.redfin.com/WA/Seattle/3258-16th-Ave-W-98119/home/145282078,NWMLS,1270326,N,Y,47.650113,-122.37712890000002,"ESCAPE THE ORDINARY ~ Noted Sam Hill Mansion commissioned in 1910. A peerless and creative collaboration of passion & brilliance. Located on one of Seattle’s most beautiful tree-lined streets in the stately Harvard-Belmont Historic Landmark District. Reminiscent of a true Manhattan Brownstone. Dramatic in form & contemporary in style, this sophisticated & chic residence frames unobstructed views of Lake Union, Olympic Mts & Puget Sound. Stunning rooftop terrace with two fireplaces & spa. Iconic!",0
1738,1,,Condo/Co-op,500 Elliott Ave W #305,Seattle,WA,98119,299000.0,0,1.0,Queen Anne,422.0,,2000.0,48.0,709.0,191.0,Active,,,http://www.redfin.com/WA/Seattle/500-Elliott-Ave-W-98119/unit-305/home/2117693,NWMLS,1265304,N,Y,47.6236787,-122.3642369,,0
1739,1,,Multi-Family (2-4 Unit),2238 Gilman Dr W,Seattle,WA,98119,1100000.0,4,2.0,Queen Anne,2240.0,3200.0,1904.0,54.0,491.0,,Active,,,http://www.redfin.com/WA/Seattle/2238-Gilman-Dr-W-98119/home/131244,NWMLS,1260240,N,Y,47.639552,-122.373273,,0
1740,1,,Condo/Co-op,505 W Roy #104,Seattle,WA,98119,719000.0,3,2.0,Queen Anne,1341.0,12326.0,1982.0,67.0,536.0,548.0,Active,,,http://www.redfin.com/WA/Seattle/505-W-Roy-St-98119/unit-104/home/69234,NWMLS,1255725,N,Y,47.62562570000001,-122.3637031,,0
1741,1,,Other,1080 W Ewing Place,Seattle,WA,98119,330000.0,2,0.75,Queen Anne,500.0,1.0,2007.0,116.0,660.0,650.0,Active,,,http://www.redfin.com/WA/Seattle/1080-W-Ewing-Pl-98119/unit-765/home/143847794,NWMLS,1235823,N,Y,47.655881,-122.369542,,0
1742,1,,Vacant Land,652 Elliott Ave W,Seattle,WA,98119,3750000.0,0,,Queen Anne,,9216.0,,546.0,,,Active,,,http://www.redfin.com/WA/Seattle/652-Elliott-Ave-W-98119/home/110020533,NWMLS,1052962,N,Y,47.6259873,-122.3670845,,0
1743,1,,Single Family Residential,17109 44th Ave W,Lynnwood,WA,98037,495000.0,4,1.75,Lynnwood,1683.0,26136.0,1956.0,3.0,294.0,,Active,,,http://www.redfin.com/WA/Lynnwood/17109-44th-Ave-W-98037/home/2644667,NWMLS,1284872,N,Y,47.8433983,-122.29199170000001,"Sunny, spotless, comfortable 4 bedroom home on lovely ½ acre lot. Some of the many features include: Large living room, Lovely hardwoods, cozy fireplace, Sun-lit kitchen with breakfast bar and eating space, newer appliances, main bath has soaking tub with jets, Rec room has high-tech cable, concrete floor crawlspace, HUGE back lawn, covered patio, 1 car gar. with large heated shop, large outbuilding, sits back off of 44th, right on busline. Walk to Mall, rec center, library, parks. Much more!",0
1744,1,,Single Family Residential,18330 41st Place W,Lynnwood,WA,98037,450000.0,3,1.5,Lynnwood,1440.0,8712.0,1968.0,5.0,313.0,,Active,,,http://www.redfin.com/WA/Lynnwood/18330-41st-Pl-W-98037/home/2761600,NWMLS,1279500,N,Y,47.83193120000001,-122.2894967,"Don’t miss this great opportunity to buy this lovely home in a desirable Lynnwood location. Featuring 3 bedrooms, 1.5 baths, kitchen, dining spaces, living & a family room. Home sits on a quiet street with a lovely territorial view from your private deck & fully fenced back yard. Clean & move-in ready or you can remodel to update & make it yours. Located in the award winning Edmonds School District, close to Alderwood Mall, freeways, bus, park- & -rides, restaurants & more! You new home awaits!",0
1745,1,,Single Family Residential,5120 172nd St SW,Lynnwood,WA,98037,597000.0,3,2.5,Lynnwood,2058.0,9147.0,1989.0,5.0,290.0,,Active,,,http://www.redfin.com/WA/Lynnwood/5120-172nd-St-SW-98037/home/2815349,NWMLS,1290377,N,Y,47.8425761,-122.30294540000001,"A Rambler complete remodeled with newer addition in 2014. Open floor plan, new roof, door, windows, w/ h & more! New kitchen, SS appliances. 3 beds including 1 spacious master bedroom with walk-in closet & big bathroom, & 2nd bedroom with half bathroom and with walk-in closet. Large level lot with fruit trees, grass on the front and paved on the back with artesian fountain. Perfect location, minutes to Alderwood mall, freeway. Walking distance to Lynnwood shopping, restaurants.",0
1746,1,,Condo/Co-op,18620 52nd Ave W #114,Lynnwood,WA,98037,239000.0,2,1.0,Lynnwood,1013.0,80737.0,1978.0,5.0,236.0,251.0,Active,,,http://www.redfin.com/WA/Lynnwood/18620-52nd-Ave-W-98037/unit-114/home/2783021,NWMLS,1285713,N,Y,47.829347,-122.30471090000002,"Fantastic opportunity to own this unique 2 bed 1 bath condo in the perfect central location. This unit features include, spaciuos full bathroom, separate laundry room, double pane windows, patio, sprinkler system and washer and dryer hookups. Community offers club house, elevator, exercise room, and sauna. Located just minutes from Alderwood mall, restaurants, coffee shops, bus line, Hwy 9, I- 5 and future light rail station. Complex has a security gate and buzzer entry to buildings.",0
1747,1,,Single Family Residential,3128 177th Place SW,Lynnwood,WA,98037,599900.0,5,2.75,Lynnwood,3016.0,9583.0,1966.0,5.0,199.0,,Active,,,http://www.redfin.com/WA/Lynnwood/3128-177th-Pl-SW-98037/home/2702479,NWMLS,1285022,N,Y,47.8376874,-122.27613500000001,"This dreamy property features a gorgeous daylight rambler w/ 4bd 2ba as well as an ADU w/ 1bd/1ba & full kitchen. Entire property has been completely remodeled (new plumb/wire/drywall/windows/roof/ & more). Add on 2 new Kitchens w/ SS apps, 9ft slab island, paint, carpet, cabinets, lighting, tile, flooring & more. Master bed w/ fully loaded en suite bath & walk in closet. Massive deck looks over spacious yard. Parking area will allow RV or boat. Minutes to Mall/shopping/restaurants, Costco & freeway!",0
1748,1,,Single Family Residential,907 171st Place SW,Lynnwood,WA,98037,695000.0,5,3.0,Mill Creek,2929.0,7841.0,2008.0,5.0,237.0,,Active,,,http://www.redfin.com/WA/Lynnwood/907-171st-Pl-SW-98037/home/12489162,NWMLS,1289124,N,Y,47.8432291,-122.2455972,"This home has it ALL! Open concept gourmet kitchen, with slab granite counters and top of line gas appliances, opens to large LR with gas fireplace. Butlers pantry has a wet bar, wine casing, and tons of storage. Master suite w/ French doors, walk in closet, and 5 pc master bath. Downstairs has a bedroom and a full bath, perfect for a guest who doesn't like stairs! Back yard w/ large deck for entertaining. This home has beautiful cherry wood floors, a massive bonus room, and so much more. ..",0
1749,1,,Townhouse,15720 Meadow (C2) Rd #1009,Lynnwood,WA,98037,449995.0,2,2.5,Martha Lake,1412.0,1296.0,2018.0,14.0,319.0,141.0,Active,,,http://www.redfin.com/WA/Lynnwood/2701-184th-St-SW-98037/unit-1009/home/145547257,NWMLS,1284284,N,Y,47.8327145,-122.26963719999999,"Crescent View welcomes you home! Pacific Ridge Homes newest community features spacious open concept kitchen/dining/living room. The ""Avery"" Plan offers two master suites on the upper floor! 2 car tandem garage for extra storage, workout space, workbench or that additional car! Attention to detail in every PRH home-Quartz counter tops, luxury laminate hardwood flooring , tile, all appliances included and more! Easy access 405/I-5/Park & Ride. Convenient to shopping & dining.",0
